name,price,availability,source_url,category,id,currency,image_url,scraped_at,rating
Metal Gear Solid 3: Snake Eater,92.99,In Stock,https://sandbox.oxylabs.io/products?page=4,,123,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Twisted Metal: Black,84.99,Out of Stock,https://sandbox.oxylabs.io/products?page=4,,124,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Spyro: Year of the Dragon,89.99,In Stock,https://sandbox.oxylabs.io/products?page=4,,125,EUR,/assets/action.svg,2025-12-17 11:41:16,
Tomb Raider,84.99,Out of Stock,https://sandbox.oxylabs.io/products?page=4,,126,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Factorio,91.99,In Stock,https://sandbox.oxylabs.io/products?page=4,,127,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Resident Evil 4: Wii Edition,89.99,Out of Stock,https://sandbox.oxylabs.io/products?page=4,,128,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Peggle,73.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,129,EUR,/assets/miscellaneous.svg,2025-12-17 11:41:16,
The Legend of Zelda: Ocarina of Time / Master Quest,89.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,130,EUR,/assets/action-adventure.svg,2025-12-17 11:41:16,
Sonic Mania Plus,81.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,131,EUR,/assets/action.svg,2025-12-17 11:41:16,
Kentucky Route Zero - Act III,66.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,132,EUR,/assets/adventure.svg,2025-12-17 11:41:16,
Crysis,81.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,133,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Ninja Gaiden,88.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,134,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
God of War: Chains of Olympus,86.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,135,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
DOA2: Hardcore,81.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,136,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
World of Warcraft: The Burning Crusade,65.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,137,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Yoshi's Island: Super Mario Advance 3,89.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,138,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
The Longest Journey,87.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,139,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Star Wars Jedi Knight: Dark Forces II,86.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,140,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Halo: Reach,84.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,141,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Galactic Civilizations II: Dark Avatar,78.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,142,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Mass Effect,87.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,143,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Crusader Kings III,84.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,144,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Forza Motorsport 4,83.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,145,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Battlefield 2,84.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,146,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Planescape: Torment,92.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,147,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Gears of War 3,81.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,148,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Killzone 2,81.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,149,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Neverwinter Nights,82.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,150,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Castlevania: Aria of Sorrow,89.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,151,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
No One Lives Forever 2: A Spy in H.A.R.M.'s Way,86.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,152,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Legacy of Kain: Soul Reaver,90.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,153,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Dragon Age: Origins,88.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,154,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Golden Sun,90.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,155,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Disco Elysium,84.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,156,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
SteamWorld Heist: Ultimate Edition,83.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,157,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
The Legend of Zelda: A Link Between Worlds,90.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,158,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
NieR: Automata - Game of the YoRHa Edition,87.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,159,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Castlevania: Circle of the Moon,83.99,In Stock,https://sandbox.oxylabs.io/products?page=5,,160,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Shovel Knight: Treasure Trove,82.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,161,EUR,/assets/action.svg,2025-12-17 11:41:16,
flower,73.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,162,EUR,/assets/general.svg,2025-12-17 11:41:16,
Mario Kart DS,87.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,163,EUR,/assets/driving.svg,2025-12-17 11:41:16,
Call of Duty,84.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,164,EUR,/assets/action.svg,2025-12-17 11:41:16,
Mario Golf,80.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,165,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Crash Bandicoot 3: Warped,90.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,166,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Project Gotham Racing 2,87.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,167,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Animal Crossing: New Horizons,55.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,168,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
World of Warcraft: Cataclysm,58.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,169,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Rayman 2: The Great Escape,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,170,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Diablo III: Ultimate Evil Edition,79.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,171,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
ICO,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,172,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Mario & Luigi: Superstar Saga,89.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,173,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Ape Escape,84.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,174,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Syphon Filter,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,175,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Mario & Luigi: Bowser's Inside Story,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,176,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Trials Evolution,80.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,177,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Grand Theft Auto IV: The Lost and Damned,80.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,178,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Ratchet & Clank: Going Commando,89.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,179,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
NBA Street Vol. 2,87.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,180,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Tennis 2K2,79.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,181,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Black & White,77.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,182,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
The Legend of Zelda: The Wind Waker HD,90.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,183,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Portal,92.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,184,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Tetris Effect,66.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,185,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
The Legend of Zelda: Phantom Hourglass,80.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,186,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:16,
Dance Dance Revolution,84.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,187,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Advance Wars: Dual Strike,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,188,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
NieR: Automata - Become as Gods Edition,90.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,189,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Jak and Daxter: The Precursor Legacy,88.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,190,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Star Wars Rogue Leader: Rogue Squadron II,86.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,191,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
Stephen's Sausage Roll,55.99,In Stock,https://sandbox.oxylabs.io/products?page=6,,192,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:17,
NCAA Football 2002,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,193,EUR,/assets/sports.svg,2025-12-17 11:41:18,
Deus Ex,92.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,194,EUR,/assets/action-adventure.svg,2025-12-17 11:41:18,
Donkey Kong 64,86.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,195,EUR,/assets/action.svg,2025-12-17 11:41:18,
Panzer Dragoon Orta,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,196,EUR,/assets/action.svg,2025-12-17 11:41:18,
Portal: Still Alive,86.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,197,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:18,
Half-Life 2: Episode Two,92.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,198,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:18,
The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut,86.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,199,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:18,
Shin Megami Tensei: Persona 4,77.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,200,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:18,
Hollow Knight,90.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,201,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Blast Corps,83.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,202,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Sid Meier's Civilization III,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,203,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
NFL 2K2,71.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,204,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
WWF SmackDown! 2: Know Your Role,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,205,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Silent Hunter III,78.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,206,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Dead Space 2,86.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,207,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Pikmin 2,90.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,208,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Geometry Wars: Retro Evolved 2,83.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,209,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Sid Meier's Civilization V,80.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,210,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Super Mario 3D Land,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,211,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Mario Kart 8 DLC Pack 2,89.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,212,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Falcon 4.0: Allied Force,77.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,213,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Deus Ex: Human Revolution,85.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,214,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Metroid Prime 3: Corruption,88.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,215,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Flight Simulator 2002,73.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,216,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Banjo-Tooie,88.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,217,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Uncharted: Drake's Fortune,79.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,218,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Warcraft III: The Frozen Throne,92.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,219,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Tactics Ogre: The Knight of Lodis,88.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,220,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Starcraft,91.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,221,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
The Last of Us: Left Behind,47.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,222,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Star Wars Pinball: Balance of the Force,61.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,223,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
The Secret of Monkey Island: Special Edition,84.99,In Stock,https://sandbox.oxylabs.io/products?page=7,,224,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Project Gotham Racing 3,79.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,225,EUR,/assets/driving.svg,2025-12-17 11:41:18,
The World Ends with You,87.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,226,EUR,/assets/role-playing.svg,2025-12-17 11:41:18,
Dishonored 2,80.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,227,EUR,/assets/action-adventure.svg,2025-12-17 11:41:18,
Injustice 2: Legendary Edition,77.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,228,EUR,/assets/action.svg,2025-12-17 11:41:19,
Divinity: Original Sin Enhanced Edition,80.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,229,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Minecraft: Xbox One Edition,73.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,230,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
JSRF: Jet Set Radio Future,83.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,231,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Red Faction,79.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,232,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Myth II: Soulblighter,88.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,233,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Ninja Gaiden Sigma,76.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,234,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Fire Emblem Fates: Special Edition,80.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,235,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Pinball FX 2,82.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,236,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Final Fantasy Tactics: The War of the Lions,91.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,237,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
NHL 11,77.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,238,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
Wario Land 4,87.99,In Stock,https://sandbox.oxylabs.io/products?page=8,,239,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:19,
